,distBF,distRA,distSeaTac
70,57273.11488957284,59834.93674045953,83283.98668965336
71,81691.54886219198,89196.24258717551,110574.62452589966
72,68893.04130575039,83463.01855674702,99680.69885566813
73,89746.60823271993,65755.52906032086,71142.49024018733
74,85901.67395051171,62791.56034937385,64742.34617498259
75,80190.62990584542,65384.914673688385,91602.64336514546
76,51552.30868290082,46189.39482184426,72006.2579105252
77,26177.50657406579,50833.89191462645,50015.35065127934
78,66006.73955354792,83890.1571039326,96798.41948001427
79,96467.9007760135,72689.91386700056,76697.18811935693
80,97235.43400318763,73088.76789802226,78913.50980112808
81,93615.67875831082,69785.94356651635,74173.98469857707
82,7494.431697148411,27050.415222267835,37883.63624045023
83,41491.4307505845,17268.612494053315,38873.7209124892
84,72326.44730815849,88200.24296923472,103214.30008499886
85,41524.402515822694,63059.21549356567,71400.38157597762
86,90952.38598931534,74034.07253459595,61698.648835318505
87,25475.10663356333,11708.082798178099,37564.16048440092
88,26894.015056110264,10693.987324337553,37066.47401027097
89,21439.919205239134,45382.430789268095,41547.11827397228
90,88714.8690751984,83550.58037303522,59203.4614026093
91,49779.202817089565,71820.91027014687,79060.94481177516
92,76193.36830493668,70697.28084446666,46393.04911862613
93,61537.26762603139,82190.09500682444,91517.10955029634
94,61537.26762603139,82190.09500682444,91517.10955029634
95,25193.52168710498,35316.339396418596,53693.67592079794
96,62530.28756828808,51602.153734036605,31723.940410557654
97,84069.35035143208,79816.43558480655,54950.56980571636
98,95190.94408097918,70643.27433016004,84536.01726830698
99,146181.40676462167,124310.23575866764,144732.93144292576
100,41456.759621270896,59366.072866405455,72338.44945981698
101,57147.94357492587,77460.50783504048,87353.45461907484
102,104734.08950185428,107581.40473273704,131483.61358457245
103,32544.173452462284,32644.52813255584,56022.4337815101
104,44079.79880499571,21791.240283368454,27830.371921271482
105,52014.946564112,27547.531338209817,40360.47207147764
106,61330.47846968946,81700.55797870412,91453.37096649507
107,53816.20253900819,48378.56913476143,23612.076978578676
108,91529.4479934522,92743.533866241,117201.52644246696
109,63071.906306976794,60396.5500504132,85773.6513432065
110,61578.83870152087,43716.191827561765,69376.2426290707
111,57404.776932838024,76391.2330537135,88044.64475042965
112,90264.44744153581,66181.35021709037,72022.66076657621
113,7202.154629983529,27731.614462688558,37863.627450241285
114,77510.47889315149,64357.86928967167,46934.971501388085
115,64089.93540031527,83622.66740475052,94515.51563516045
116,57342.51274002913,76214.49215705547,88008.85295527113
117,16611.005914016205,8279.85320809478,24049.28493452937
118,11566.900356135237,21397.479909898415,19371.32478809752
119,21534.738516711255,39257.84910094299,52310.117380225856
120,91605.94922211062,110279.60931098451,122113.72655788697
121,75523.13568601172,86044.67270960668,105461.31254756574
122,64483.18317019118,83777.19304050351,94981.24775034962
123,8866.237416196807,18171.86920172341,32346.99748652149
124,77445.79298730251,77489.54898363564,102227.43133060544
125,38382.41795417808,44188.144635840814,65571.69863303176
126,15891.206869738924,8964.418130062386,27144.75515235886
127,81511.9193493675,78482.97360491985,53047.57519058192
128,55424.2126867517,74747.6119240049,85996.69535694855
129,111624.78504955693,91702.83643598332,114903.56089389557
130,99157.0411934837,80718.42239441063,70769.73496534959
131,61257.76875253842,42913.85370454097,68391.90911899989
132,83691.3157228588,82524.8892832671,107722.98488628934
133,75527.36465575703,58102.065245277874,83577.02200293876
134,56369.412518289566,77178.49155440398,86345.96003164115
135,73878.06214371833,64113.25589604945,43005.015058081444
136,71970.72325095872,62548.66063110146,41114.55986005492
137,88243.72016005752,101375.61497612987,118892.59362601145
138,67690.99589106817,82286.09299161214,98477.23759953205
139,56043.93729576634,76935.72256710935,85981.00233472072
140,40941.0758602784,62101.15105917394,71043.72388246465
141,45635.17930362283,35810.19611121072,62254.045887859604
142,41635.697818570006,17503.855140934,31297.599870877228
143,68996.11662850353,87302.04112752093,99704.9842498744
144,32509.671691316496,23141.79327768114,49022.8531389248
145,103498.28113506801,102304.91816296532,127662.59885399118
146,41094.518309312756,61904.30059305164,71360.26973843963
147,88648.94185158267,68694.75128840853,92360.36479278175
148,51034.347727388216,41741.485169732376,20180.86562027868
149,58645.32603657617,76755.45307401058,89438.54077568368
150,58146.97901801967,77310.61607078768,88736.74212297676
151,48358.72865066419,68756.86297440848,78661.14881427407
152,73939.06719404414,64816.94616055309,43122.39199106783
153,36662.81631041968,28555.975695026973,54441.82324210313
154,55009.46003122741,70900.5750793239,85872.16947287426
155,42724.37822665065,19273.378992701673,29759.468396115375
156,32090.308051992593,16054.588270116723,42698.96283521687
157,80061.59769647433,75572.88630130976,50775.9934809043
158,139041.4124717487,117267.44438380603,113519.62466652034
159,49919.6554935673,25611.422374830618,45220.080095084224
160,16898.88391534427,29336.446502254887,18744.170555211887
161,73945.45318219572,81952.56423340797,102958.89482164742
162,73803.0135407791,61998.541249903785,88646.35676720575
163,76740.94391742445,87163.35895497164,106658.11536247474
164,73502.94396636295,49532.329722597315,67780.05743097204
165,77650.90837557515,83991.72131339212,105976.68594271128
166,44285.41692154174,41321.07149738904,15070.803311438416
167,45681.29577139289,34668.17486315575,61232.79086533868
168,66039.98988695825,76611.58717669382,95904.37528712332
169,79700.72816980912,96434.41397200455,110569.87049201674
170,20405.078487133167,30295.34413246857,16005.46615607304
171,84209.10460673884,79642.97969363912,54933.72154794321
172,87154.29455255605,103986.69360271942,118005.20712941467
173,52669.96693419016,57072.70629583091,79604.02001211142
174,45363.131866331176,33820.03770319142,60420.94432890904
175,30125.14886235479,48704.46325431367,61012.88741967925
176,21430.237325027614,40992.219915088324,52317.30171370921
177,29902.24093361484,48196.361954550535,60793.45227265512
178,142032.10736768178,120498.96581440092,116110.14202305839
179,72182.0125829324,90657.78403263356,102839.18674333217
180,71588.67477452123,52805.26167960632,44658.29457795159
181,18703.70807156011,42729.93362113728,39824.27676872664
182,69003.24856006082,77221.49310982543,98045.04565876556
183,83444.51628186648,59071.370042386625,67172.17969287446
184,79523.75885596119,80389.490139773,104858.95278524353
185,56528.76933315672,62302.79418443092,84261.09724342327
186,81888.80624797297,77962.19593789974,52917.099836913556
187,72127.00974753828,63115.56031101603,89720.52049087956
188,45418.191296061545,64866.409418493124,76064.90992016083
189,61863.79793482244,64568.39521312894,88052.03018281567
190,77152.21880034503,85226.3148898891,106226.67372091349
191,37924.24067956714,14006.380167322217,28501.510312601455
192,22010.30643023658,20982.48989399137,43402.18081527728
193,85191.87569124564,101957.31806628976,116051.03362644123
194,80215.1487132922,95299.77724466978,111077.19235046612
195,91982.92188391957,84849.38132658195,61742.701676238714
196,8724.873204115764,31698.32890805865,39408.79489808726
197,18898.180935666915,43459.164069764796,42714.93006606352
198,96613.70992303044,77320.92623586228,101306.61254928111
199,88258.40605247265,63602.0185167441,76043.25478186941
200,29913.891998515694,10014.295160241532,36644.95904314992
201,64491.80715846095,43953.175903318486,40392.614541497096
202,58179.63275620613,79525.00693320527,87800.72353749398
203,84040.18548004192,79194.80383357209,54627.71421212796
204,39866.83040126991,15399.546490607398,36482.5015963268
205,20752.10046255252,16352.306771622023,39294.00386461621
206,80084.40441748117,82167.02190641791,106173.87445823995
207,25557.313722265033,50073.20488666513,51754.63343018702
208,26385.63719384444,32521.429208001333,12256.1038495808
209,65900.15748743282,83958.4163381709,96666.82152710638
210,89517.4535640207,65828.15518672786,69815.45583144117
211,49984.68313215945,64802.805071712755,80705.79259380056
212,77000.58251809569,66235.49013625552,92905.90025705329
213,76777.51348319111,65272.77467432301,45929.690901364505
214,10532.034768359375,23070.51158337453,37920.74089710823
215,14352.00742055778,20426.790939448478,16539.351167839428
216,26784.57364418989,27151.238763273665,49888.17467595905
217,19834.731007081304,40818.52925998117,32659.634271931744
218,22120.448164856523,39353.10805140274,52833.256592601625
219,69833.7130933778,88909.35277864324,100353.92013203113
220,71037.57515813588,57521.382906331,84043.21612904518
221,47497.2386880764,40206.00094719593,16648.572221166214
222,89449.55896857195,99693.51373367207,119400.20752327504
223,59417.35978242075,42750.16449161544,31547.25762504173
224,87007.95189631863,62540.9784337985,71162.74969136038
225,18524.505551217455,39294.37659579363,31458.075010205495
226,96725.98965300029,93010.8139960518,118981.55882219654
227,87772.09086772504,82626.94719518378,58259.979556579965
228,49091.56551273361,31193.83040066129,24216.037871113924
229,86062.43361236324,81570.587357274,107637.83294269182
230,33874.039933061904,42240.20091472806,19649.439237244045
231,34126.571573594556,16714.376420411092,43366.16248243855
232,80013.10156015072,73211.62414555103,49770.47571057303
233,100567.43452416695,83178.62164917373,108236.98579079582
234,10691.8244183772,31768.4843378682,41581.813020779984
235,52895.447545932875,57469.38270137673,79926.79585286786
236,109553.94664136735,85059.95958230314,92835.69367754398
237,31152.787128624892,48892.014387056326,62033.908243751226
238,110126.22942990696,109810.1683862262,134933.65440348053
239,69740.31411231743,62610.87043575579,39277.19998660051
240,77045.79195256323,68922.59016032923,46416.98036075089
241,18355.751027988008,41736.53010925828,37443.13402625297
242,52714.09953904587,68631.51646384972,83571.74347583097
243,78119.8446770806,62337.62703378152,48557.97803054997
244,56048.29111652384,75379.79571036807,86612.49546173957
245,83709.07811429762,80779.82982115977,55329.41105948249
246,68560.72556542797,62548.698004632824,88755.56091188481
247,13836.777493002899,36255.94442800448,32255.54897381032
248,93697.59049326832,78245.76070882723,63645.8193400916
249,58037.24922625943,76737.32078324839,88734.64805441171
250,59602.00336281858,48892.62051356754,28802.154144339147
251,57749.401788528034,33181.8003017056,45871.92627236188
252,148060.30810947236,125556.49454716944,144909.57722657212
253,9046.500152952995,21779.183793284905,35929.90952746542
254,71628.10649705422,52777.71059027467,44764.251905775964
255,62064.533695506485,78976.22089642273,92948.50577000286
256,10673.934067735863,34177.68462191012,33007.41881566929
257,42804.619739743306,18342.636350571287,38687.17999597006
258,134573.33489492373,111427.28878724498,129690.69211689668
259,80069.0539815895,81692.62158585645,105881.33289004245
260,39395.295078711286,56329.73523329079,70269.48024594312
261,39320.58009781969,32019.317838422605,8488.386331002344
262,70483.44202076324,61215.81637622644,87831.5890071469
263,24886.89661480133,42857.28851599679,55741.00212630956
264,40136.77500230679,55484.38439324436,36243.30956257885
265,55521.6199627845,34196.43187019231,34094.4182466023
266,16852.962273934027,41499.43052143551,43215.5890152835
267,55521.767838464686,70646.85073650243,86317.64332688559
268,85412.12011970393,80499.54819092747,55982.922573523174
269,42306.92745671798,50435.92873144794,70772.72203351221
270,97172.35610952276,96095.70192710891,121376.8879240701
271,67712.62091443222,86150.82717763637,98402.36577745348
272,73540.91873474048,66000.08042852148,43013.68517243003
273,14266.055210692135,10499.174272887696,24694.80468827643
274,53870.41240603541,75924.56764348705,83035.96736258641
275,53367.84874230912,31250.907112383644,33907.00593114528
276,40480.71945846844,15854.928711559109,33557.01166025928
277,85802.92778347232,98660.59162377867,116393.10420689042
278,77930.970138077,53983.102613895804,59984.41856431973
279,8845.15047195731,20239.913737745774,34484.319187823865
280,53926.63186709409,35697.282605563385,28401.739182806945
281,11273.12613134331,14355.106997153662,23105.526187593845
282,32451.99874269821,48320.85939134264,63144.83368257854
283,88168.51949425173,83327.7204893348,109477.6352185101
284,82321.9922291301,93294.63813408464,112444.484070174
285,61830.767488673526,41257.630349781844,38124.13466683178
286,91882.81019434633,97735.1758586937,120113.1554957069
287,74863.83723672706,82934.99981863955,103913.369837855
288,37817.887325430274,25256.996006079175,51813.21110807352
289,42237.105351968945,33826.84034062058,59984.86290458365
290,37907.743763951934,39218.86112692739,12911.0690948122
291,70085.4656297883,80192.49391654322,99840.10487566503
292,71741.50594946221,58735.02184335488,41218.202786631104
293,30144.895073537933,19236.936610047367,45206.67836902919
294,24053.25801315463,48531.71932076076,50632.382356210284
295,74431.35561912027,61784.3621145492,88374.89554278587
296,74706.18571845411,53930.3329475517,49967.22237173484
297,37229.28531155412,16461.97588061591,42351.32411265907
298,11319.3776098735,33414.98773376336,42109.44110988891
299,31935.90617801913,23199.143963572027,5478.641906197242
300,62217.01438850749,53540.37672860844,80059.23783901244
301,65219.710114748035,56393.138732126754,34381.732443968656
302,64288.49187257776,85046.56317703117,94172.00759011731
303,98129.28964620327,73870.11722931325,80331.40130370898
304,20934.521088839545,30409.410664840572,15557.716748461442
305,34921.14259739539,51806.06701215402,65769.32139075865
306,93203.6199579467,111718.26161580061,123748.40501126963
307,73913.08697352749,68143.90039079859,94358.25714458522
308,51446.487436162475,67266.13413402274,82292.25761550426
309,30283.683827598314,18613.723366326583,44716.60180756544
310,26624.976723165768,43787.75122123537,57416.69185833868
311,114831.78569324188,94728.2818254667,117711.0023114553
312,41981.669448751774,63583.882723532515,71802.68207731549
313,50005.822146633254,35194.79101675136,61782.76126452138
314,50005.822146633254,35194.79101675136,61782.76126452138
315,53404.45012662672,28834.99677555364,42339.6981754708
316,76080.57550036478,93069.4107067834,106938.11745638128
317,75505.49523831155,55612.893524740335,49541.764919944966
318,50598.53200748361,69900.0652852862,81224.75928700149
319,19508.31161569369,29900.47837633111,16544.07975155398
320,65474.02964164617,68652.84670824224,91998.47125021344
321,60644.79242942333,40345.602019218575,64785.31880804883
322,97191.65215196484,84025.04745969526,66451.98004628789
323,87521.66868181326,82400.58368291418,58017.974866087454
324,17159.573552829224,33487.622342244904,23501.37367399117
325,17159.573552829224,33487.622342244904,23501.37367399117
326,102782.07824434502,106271.94604005782,129880.02557395698
327,42453.24452751466,60604.29412500125,73318.09101561097
328,23001.246719987514,32420.413508275244,15739.58207709142
329,40815.028671120446,38213.54307689286,62958.210263993016
330,51783.7952866409,65797.8121425474,82383.91632320291
331,39814.19787516802,37442.233270532764,10882.704364259394
332,142337.77984954754,121175.25236844897,115909.45400907662
333,50995.924495562904,69334.02152299552,81798.77258725448
334,24661.798026241733,25862.20664263589,48039.84790380146
335,90154.43342740761,66680.41132480628,69739.20196741777
336,92749.66841580567,99990.3509968652,121612.70716268577
337,56809.91224983957,76312.64967342222,87317.0659389446
338,83185.16687833903,100884.14143135987,113941.9076670533
339,23659.82129632983,1002.940210972506,26438.418694404932
340,79577.03619100973,79577.70062504966,104354.71639487553
341,35842.88361975899,18177.799333910265,44777.608173843095
342,70908.28139245212,87410.27213027145,101796.23929864267
343,71456.63093884006,79305.20456073071,53385.25339938142
344,105488.30348983634,85955.28779378517,109588.48158811455
345,20748.67561283879,5909.102746707425,21801.648531771174
346,20748.67561283879,5909.102746707425,21801.648531771174
347,59048.16620951128,35149.78811243337,54913.69653251754
348,69753.5596798864,50375.96455722532,43612.39741174977
349,88686.13309401844,103934.89774248975,119566.21137982607
350,122771.2523683687,111424.79670007929,137986.88152971238
351,22924.978759291567,24585.07366856386,46341.43755029108
352,42306.13510524908,41267.86583771214,14615.540195568605
353,56794.82251911786,76065.67466711949,87368.42625493869
354,79362.10554180066,67440.19002009723,48544.20730697671
355,7625.210892662097,24043.217327322505,36475.48609077508
356,90134.69942936406,66119.74684421862,71606.69897229884
357,44260.132064425015,36070.268841381825,62249.52216918466
358,68451.43692700398,72930.15085017055,95734.00858026731
359,23723.168179229422,48367.252621320724,49003.122811331385
360,89936.59402351618,79400.67916930115,106066.22411481566
361,43930.86745548922,19593.720358555456,40244.908085282645
362,85453.376902162,61006.18001948986,69557.00842478122
363,60702.726547698614,66620.59743853136,88587.43784005937
364,36597.6711800116,29335.083010619404,55047.92158299828
365,147348.47885573396,125530.78662073205,146017.34080234304
366,31576.740732123508,38435.64691680752,15783.87238007201
367,81023.77705961514,72325.45368680841,98939.47360068026
368,68539.89452360886,56813.001971334736,83475.25425445513
369,32912.268785716864,8690.362155505667,32685.477717704853
370,28312.93387442508,9343.630213999359,36006.37710877709
371,89129.19116563427,105979.54180736616,119975.38487163917
372,89129.19116563427,105979.54180736616,119975.38487163917
373,90692.31047137796,83513.60515821847,60427.79700713579
374,29261.023640250525,7878.327863711592,34405.88040735625
375,84274.6039064836,69076.04976646174,95153.60997983496
376,68652.52160198253,84294.35304784091,99528.58157453297
377,87723.45208206533,63824.5179909763,68877.12872233195
378,56900.287521259736,74684.88502080337,87739.16128974319
379,23307.687160376856,42457.257966521654,54198.36918035499
380,83732.22278122405,92477.69730253637,113128.11195861796
381,93826.19211830712,93624.44784637408,118602.57988733504
382,110596.22231341891,105449.90355544796,131759.58414571884
383,62758.385481436046,57768.24982215468,83706.43996113315
384,39162.88116513331,28058.32719343107,54504.75926464668
385,20107.75066019268,20304.899620268767,41938.70020810386
386,92569.97066733184,98615.23970177113,120896.8058788849
387,40927.94829936653,16526.14765875097,32094.875349218284
388,18966.446658850866,36744.77849822087,26350.24985709521
389,90004.60226914761,107578.21340947457,120760.59900731876
390,11909.525107297755,35447.00325857292,33781.41670693961
391,55311.43075693893,49914.78308250383,75817.00981430245
392,133313.10852442507,128576.33334264203,154884.08845154953
393,42314.4180287242,49755.77720035752,70466.21965533849
394,25413.533828542226,25695.03053936392,48285.562769335724
395,78879.15501303684,90481.71478602508,109150.80184180046
396,51962.73269751597,45263.743985642825,71359.45950622554
397,45592.13995024496,36095.95957881662,62498.600229695854
398,13577.763217974605,31595.075653677282,44098.66121950593
399,44529.04133472589,20084.03228761589,34694.26802842936
400,28207.784547568983,46482.181730020886,59096.74802419252
401,145512.31200416182,124787.169006813,118509.6478381678
402,61763.93088959862,82347.94838335928,91776.2442595873
403,130376.27155640071,108290.26966330451,128627.4964706174
404,84868.43779691012,60443.095948560745,68851.18774493008
405,31467.402884551833,56030.83753290799,56702.30287515386
406,49512.50612503882,68846.17011287595,80142.04842596913
407,82266.76195204101,64840.98189503216,53603.80954805234
408,44837.183242517705,23520.338611358973,26419.925356296906
409,82503.56969435366,57882.50648336038,68646.28358590462
410,52948.302724171706,33076.043309447785,29758.054064438973
411,67594.85715039598,75864.45179943925,50164.32696934166
412,102441.25683260277,106026.63362916856,129589.45853261622
413,69785.19571030598,78059.31154547242,98859.19397982275
414,20483.81723592272,4765.375505557097,27882.668809574483
415,71773.03275609866,77154.30668715316,99565.53052070916
416,88558.46188867293,72377.57516212678,98104.00328305401
417,79383.71421683501,96231.72896377357,110245.86619229053
418,108323.47900009592,104576.86272561594,130613.596677099
419,90251.88798883453,75702.20623850607,101881.29809220096
420,59114.25642888289,77254.26851033074,89901.005326392
421,34345.40825866974,30415.583147687237,55180.71031783583
422,32811.60940386954,17146.936581822625,43789.65017081114
423,49071.17449305658,25725.05246509783,33640.74375723344
424,28893.87939354856,47410.88971289423,59784.75297513429
425,88356.12100670581,64538.98327331704,69166.88813979799
426,28221.975023928164,32906.44349933723,10886.254043565688
427,45875.67403774616,53916.259703613454,74410.33231270465
428,75878.01756258124,84544.0957882445,105173.21091999288
429,45423.40176558971,22812.76521810966,29350.837448292797
430,66851.15660313258,45959.340504470696,43009.922652987996
431,82332.48332919547,85878.91504811331,109287.6656266752
432,49877.822406561405,68234.71914067962,80684.64876284174
433,43505.30207712058,22630.12269509993,24863.300500622492
434,91475.46892853054,102298.96449678711,121609.6264515267
435,35840.97676427019,27358.34226222758,53274.00988069021
436,74864.34139563587,66989.07688657522,93507.00988836607
437,78258.54586370665,78971.80675648902,103482.43804402981
438,54643.33412681637,71836.33965844267,85527.18172120147
439,21695.591384652776,41082.821914907254,30605.77758827012
440,98041.82259794307,85048.23885020473,67271.0050849643
441,68453.7837998931,56807.88781852574,37685.29576570834
442,51928.51161732592,65940.17451069024,82529.53411309798
443,96736.56951550826,72152.26863757022,85567.25891122255
444,52766.86825853408,43676.34528920064,21883.382192877998
445,96984.05324042155,99003.51420804077,123193.00084687395
446,56037.33376814162,40720.477150213555,67162.38812342894
447,81363.18526095926,88916.9100217943,110263.84714868348
448,73667.95052186203,83033.7217595053,103201.3603348934
449,88420.267354149,101334.34850341112,119031.07050623611
450,70179.68815727663,82815.40657547313,100642.82228286617
451,92094.63776926945,102357.65617608067,122066.7443513703
452,90730.05429777406,66630.63904913311,72534.39411756537
453,47158.43004952351,36641.083874694436,63182.42728106529
454,21552.043356481696,21002.26645023061,43187.353411511416
455,86369.75988507117,97671.28634982862,116607.16779890074
456,83655.705615835,89706.63490626629,111907.59584353573
457,62343.18732645976,67611.47071841719,41239.0138121765
458,23260.808416537035,2510.0207596382493,24332.15518473325
459,79120.20503142252,55976.50607783969,58525.20812861709
460,46018.50200099303,34638.41683359749,61235.475401709846
461,70707.98339614936,48357.14218243676,49038.135303755145
462,60077.09365159313,39108.775274235304,37241.241818218914
463,74119.56778618501,70532.84910738215,45234.56916999127
464,86255.03205040605,103949.62759585892,117002.71908988063
465,106613.7268773709,95085.60110867332,121665.83220176214
466,75081.68855702838,93141.3818971207,105807.62171935779
467,75158.8631239166,52397.89997834541,53957.99948790084
468,16011.278765703055,25211.165917897826,16283.98912541572
469,85799.93084505433,61665.48198547785,68069.76281977663
470,17913.35517890932,12516.325852466034,17000.66206167416
471,70162.96386601418,63637.91925828241,89945.07688592977
472,69060.01296243985,83239.22477926123,99797.96065717528
473,69670.44062313787,63228.84223593542,89518.36385570694
474,63433.66448447207,52207.00319499885,78877.19214533776
475,75326.8534855061,57383.42253612651,82636.41392653946
476,14592.878223057007,32639.36180545953,45183.20050257609
477,60658.63925968748,75629.191533694,91460.26627973725
478,20699.927381655987,45182.450949879625,43555.69384204341
479,57512.54331850763,63426.424594616205,85334.1621190859
480,40861.57621018528,34498.49564956837,60213.20929265971
481,62026.15951253856,40868.24272827787,39211.801599882914
482,49955.854215265645,52639.86113373736,75851.46810438028
483,22039.17906428587,44901.14661723765,38564.051148573155
484,80238.55835504478,69323.70655906611,95989.78085320223
485,82577.00383159863,78493.38167339964,53529.58672602
486,41628.96033879272,29181.546456630454,55795.662495575496
487,10377.47507791755,14367.592054346791,27506.25441520627
488,84190.9827227794,70587.93600439675,97001.66637533084
489,55876.09853134112,42261.27403381163,68885.98534523355
490,64303.613550040565,67593.99534668031,90870.97425730473
491,34912.89694381352,10409.833111575374,29325.992011967377
492,75518.94952876399,51911.09090643456,56570.41376641808
493,69026.35370237648,78463.47959626035,98536.62512865581
494,72848.75522790971,82548.14820889803,102492.00712108459
495,33194.69572807068,50531.663838372195,64064.64858287005
496,29171.550473098974,53514.326949748945,55789.709503716025
497,52746.47978280554,43082.540044577756,21909.031059542474
498,30618.0251301341,54909.99391183349,57290.120644301416
499,104215.0992045269,84404.22821429337,107836.04966595651
500,108258.3806388165,88915.69245249647,112648.01422740665
501,58684.16248150417,79334.45587271941,88707.30161344178
502,69578.06099480684,48675.037014001064,45471.851435590615
503,61644.68213083367,69730.11346390231,90529.14339150766
504,42145.84635905524,20204.4385767697,26034.464223097464
505,30169.891913631247,23214.860369028578,3903.8109012334958
506,54899.71304312782,74911.7773147823,85257.19313269516
507,20686.108378907342,44296.07925570687,39811.11997546586
508,46221.21603914009,67683.53832945437,76021.06488113536
509,61909.29319993186,69165.33000503985,90439.84788270234
510,84633.0813056905,87087.41515022195,110990.86074934895
511,42862.76227192013,19282.629560449157,42056.80581727603
512,84006.40313442438,76892.44743472662,103371.05150077917
513,76001.55739678755,93712.2446295176,106780.37711941282
514,29141.15965813974,53670.603963173155,54856.132987949364
515,79214.5902538847,96371.74019470121,110051.220017448
516,56680.78766820179,40614.74021243024,28601.78625491302
517,61766.20552497084,66678.66677902229,89164.64681622277
518,41536.017727896775,56739.34204213754,72239.71442471058
519,57726.75903053328,33747.66422863876,53421.673355541774
520,41528.375013392346,17876.827732761587,29628.373585367946
521,22929.63231528728,1908.7525777411215,26994.270657414258
522,83148.48943869666,100234.85695283624,113983.70229554905
523,31042.745059553716,9601.459849834984,21761.65232355801
524,18179.641682054855,40008.45144373213,33458.747349371784
525,43525.09805155052,47450.90449803558,69915.21673294266
526,85974.22090691974,82001.49373538872,107958.3370543057
527,92720.1491619861,78640.85273548788,104904.36635628874
528,74162.75370352755,89689.26617994295,105040.62316834574
529,80270.73543824811,79523.2932590014,104555.58714304901
530,86185.45840705083,62495.33055516086,66691.15770769955
531,92859.52890585664,76082.69912533765,63479.376120292705
532,61707.45036529087,51248.87719883603,77895.64150553352
533,43366.95573858544,39090.48368605421,13310.44271450164
534,105538.16070711163,82327.71572278856,83683.25724459896
535,50058.46599441067,26906.88086286131,33823.297918641714
536,80532.45778553816,89245.09159491953,109888.92695240093
537,48603.65714101378,68086.42708278373,79205.39380524056
538,71408.02762137592,51302.4059922803,46019.98831590023
539,37515.24605568464,16304.019249775549,22627.869614616407
540,42175.49731664611,42747.367720488444,16120.613361819678
541,30112.66358405821,8320.300180807368,34684.81914707292
542,59991.070428770516,49463.712741284435,29162.78715905824
543,75685.96256746372,62216.45158470685,88710.21692008246
544,59742.9072299215,38886.742882922015,36779.28190597991
545,81570.46074400662,85347.51582888169,108644.03269439121
546,47544.38289966854,35450.40577900569,62099.94180105343
547,13868.77771291748,36203.67708017157,32094.40799704967
548,44785.11032924431,20537.800603525367,33808.54493127194
549,12154.865719343748,20629.673150597842,18737.225839072762
550,25695.782955261097,35688.30477422383,54174.729259349275
551,50474.378554828516,73384.93145436926,78822.95616813701
552,80546.0883083683,95893.13657864623,111422.96884692094
553,32683.00149372371,8716.814744515477,26488.405501699912
554,78188.37811855933,90730.30989274896,108679.12240519498
555,45930.855511190246,25848.43454479008,51305.5844829516
556,22403.91218405524,27081.577149677192,47664.26714660148
557,34500.81003868267,28344.71438756283,3756.563608730337
558,64219.08173383693,60193.7106490869,85935.66623867913
559,82398.02360487547,59025.26096092949,62182.33429984922
560,112904.25591625425,92370.9810562306,114974.33427510737
561,100756.84792137469,79342.71548178048,75595.26666340586
562,61555.29778639781,80406.58267010699,92194.69352108565
563,77164.6378422298,67564.87007146089,94216.78073661747
564,38920.39210051043,35503.84434345726,60393.68207734008
565,91732.10957062124,87998.23409819849,113942.32450596607
566,13545.32154045046,11358.364443304652,24203.070875091147
567,50728.748947606065,65937.61910188475,81508.30675528824
568,41858.78726127295,62578.815422896354,72147.17070586862
569,122287.4245533813,112389.75074031387,139049.06543038346
570,94485.18023801543,70314.36350414029,76417.6125505255
571,84215.70973698872,68956.36682323753,95018.5473575869
572,8340.449021018938,31295.343866449195,39058.069513911905
573,31159.04606702851,48469.123342938175,62014.62040913022
574,45518.94524794639,21469.40824369221,33464.892649029
575,82575.74808959276,57976.95201162344,71990.31225514904
576,67970.10266994574,51407.405010182134,39341.68004383544
577,104260.78921971754,103431.62904724406,128683.3537803346
578,90974.754637193,102073.14341355018,121182.42605282234
579,82769.33547033346,78133.60474806464,53443.439866422465
580,109254.8726315547,89927.42575333064,113654.7158804069
581,69896.01286392951,61192.05762220719,39106.14445419531
582,31110.861279229244,55772.87740732848,54831.62873347702
583,78374.19456165591,85479.07124978518,107052.57988785472
584,55412.61263216019,34505.72785549831,33296.782483327916
585,136492.5251461324,114304.72215758168,134377.10935609392
586,27861.5389292472,46396.19953595787,58752.807321748216
587,71999.99134229559,65398.46944221336,91732.9433807032
588,82490.91693067763,58602.211667091506,63957.499981077104
589,22563.447643756866,39887.66647573457,53302.05569663725
590,89127.24761348551,77855.93677877563,104495.0449057594
591,150682.5448260576,128949.29699282501,124932.68497126631
592,40352.93624581939,17572.62329396849,26818.28819535834
593,91896.1441451586,67601.43053544851,74617.59899121248
594,17092.725325614116,8594.154002520923,22256.573719536533
595,13728.501339021594,24824.1066677891,18395.829543833195
596,19241.47991051626,43814.122809100605,43085.71238694711
597,130320.37501955738,108955.41310376371,130312.36651880413
598,89384.12002110238,82024.1741664127,59054.19791289639
599,22560.052101705227,20573.39670187113,43375.63771377559
600,95408.95120088285,92666.57638869481,118399.08759217303
601,91074.30663551502,70278.55160960855,65414.900029262746
602,109264.98825757047,85637.20869685421,88462.6824243027
603,74770.20142540183,76967.90859445061,100863.8301221059
604,71468.22381519445,55911.48828151634,82063.80157393756
605,37929.685881796795,29749.838985633352,7519.465317973259
606,50209.76843469715,69218.25541430028,80905.81073319647
607,66734.46234629095,86326.66649961418,97114.74908606568
